uic,unit,mcn,dscrp,dscrp_2,dscrp_3,dscrp_4,dscrp_5,dscrp_6,int_by
00246,AIMD NAS NORTH ISLAN,P9A307Z,"Perform 7 Day Inspection on COMPRESSOR, ROTARY. Comply with A1-V22AB-TIS-000.   Next Inspection Due on 03/13/2025 (25072)", , , , , ,AZ1 C ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A3080,"Perform 182 Day Inspection on JACK,HYDRAUL. Comply with 19-600-135-6-2, MRC(s) 4790.2E.   Next Inspection Due on 08/25/2025 (25237)", , , , , ,AZ2 D ROLON
00246,AIMD NAS NORTH ISLAN,P9A3081,"Perform 182 Day Inspection on JACK,HYDRAUL. Comply with 19-600-135-6-2.   Next Inspection Due on 08/22/2025 (25234)", , , , , ,AZ2 D ROLON
00246,AIMD NAS NORTH ISLAN,P9A3082,"Perform 182 Day Inspection on JACK,HYDRAUL. Comply with 19-600-135-6-2.   Next Inspection Due on 08/25/2025 (25237)", , , , , ,AZ2 D ROLON
00246,AIMD NAS NORTH ISLAN,P9A3087,PERFORM MAJOR ENGINE INSPECTION TYPE B IAW NA A1-T700A-MRC-200., , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A308A,PITCH TRIM SERVO FORWARD LINKAGE CORRODED BEYOND LIMIT***R&R NORFOLK N4438A***7R H 014746122, , , , , ,N00188
00246,AIMD NAS NORTH ISLAN,P9A308H,Perform  Transfer Inspection on Equipment. Comply with CNAF 4790.2 SERIES., , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A308J,PERFORM 720 DAY INSP ON LPU-37/P IAW NA 13-1-6.1-2. POC: PR1 AWALT HSM-75 5-9484 [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A308L,PERFORM 720 DAY INSP ON LPU-37/P IAW NA 13-1-6.1-2. POC: PR1 AWALT HSM-75 5-9484, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A308S,PERFORM 90 DAY INSP ON TRISAR IAW 13-1-6.1-2. POC: PR1 AWALT HSM-75 5-9484 [OMA TASK = 082 (90 DAY INSPECTION FLOATION VEST (AIMD) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A308T,BACK UP FLIGHT MANAGEMENT COMPUTER SBC IOPM MODULE FAULTY. FAIL BITS TEST***R&R CHINA LAKE N44321***7R H 015187226, , , , , ,N44321
00246,AIMD NAS NORTH ISLAN,P9A308U,PERFORM 720 DAY INSP ON SRU-42/P IAW NA 13-1-6.5. POC: PR1 AWALT HSM-75 5-9484. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A308V,PITCH TRIM LEAKING BEYOND LIMITS OUT OF SIDE CAP***R&R FALLON N44317***7R H 014746122, , , , , ,N60495
00246,AIMD NAS NORTH ISLAN,P9A308W,PERFORM 720 DAY INSP ON SRU-42/P IAW NA 13-1-6.5. POC: PR1 AWALT HSM-75 5-9484. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A308X,INTERFERRENCE BLANKER FAIL CAUTION. FAILS BIT TEST****R&R CHINA LAKE N44321***7R H 016752769, , , , , ,N44321
00246,AIMD NAS NORTH ISLAN,P9A308Y,PRESET REGULATOR ON NAN JR IS LEAKING. COMPLY WITH NA 19-25B-17., , , , , ,AS2 D SHEALY
00246,AIMD NAS NORTH ISLAN,P9A308Z,PERFORM 720 DAY INSP ON SRU-42/P IAW NA 13-1-6.5. POC: PR1 AWALT HSM-75 5-9484. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A3092,PERFORM 360 DAY INSP ON SRU-37 IAW: 13-1-6.1-1. POC: PR2 HOOKS HSM-75 5-9484, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A3095,PERFORM 90 DAY INSP ON TRISAR IAW NA -13-1-6.1-2. POC: PR1 EDMUNDS COM 5-2893 HSC-8 [OMA TASK = 082 (90 DAY INSPECTION FLOATION VEST (AIMD) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A3098,"PERFORM P.I.S. INSPECTION ON TRISAR IAW NA 13-1-6.1-2.  POC PR1 SANKER, HSM-71, 5-4208. INITIATED BY AZ2 COULMAN [OMA TASK = 082 (90 DAY INSPECTION FLOATION VEST (AIMD) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A309B,"PERFORM P.I.S. INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2. POC PR1 SANKER, HSM-71, 5-4208. INITIATED BY AZ2 COULMAN", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A309D,PERFORM 720 DAY INSP ON SRU-42/P IAW NA 13-1-6.5. POC: PR1 EDMUNDSCOMM: 2893 HSC-8 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309E,"PERFORM P.I.S. INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2. POC PR1 SANKER, HSM-71, 5-4208. INITIATED BY AZ2 COULMAN", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A309G,PERFORM PLACE IN SERVICE INSP ON OTS-600 IAW 13-1-6.7-2. POC: PR1 CLEMENTS HSC-23 EXT 5-7066, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309K,PERFORM PIS INSP ON CWU-86/ P IAW 13-1-6.1-2. HSC-23 5-7066, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309M,"PERFORM 360 DAY INSP ON MSD660 ARSD IAW 13-1-6.7-2-020 POC PR1 CLEMENTS, HSC-23 5-7066.", , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309N,"Perform 30 Day Inspection on TRUCK,HAND,N. Comply with NA 19-600-193-6-2.   Next Inspection Due on 03/22/2025 (25081)", , , , , ,AZ2 D ROLON
00246,AIMD NAS NORTH ISLAN,P9A309Q,COMPLY WITH 52 WEEK INSPECTION ON [COMPONENT SLING - QV0-14024-018] IAW: AG-500QA-MRC-000 WHEN DUE: 05MAR25 NEXT DUE: 04MAR26 POC AZ2 DYER 5-8886 [OMA TASK = 030000M (52 WEEK INSPECTION) ], , , , , ,AZ2 KERHOULAS
00246,AIMD NAS NORTH ISLAN,P9A309R,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309U,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309X,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309Y,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A309Z,COMPLY WITH 104 WEEK INSPECTION ON [COMPONENT SLING - QV0-14024-018] IAW: AG-500QA-MRC-000 WHEN DUE: 05MAR25 NEXT DUE: 03MAR27 POC AZ2 DYER 5-8886 [OMA TASK = 030000Q (104 WEEK INSPECTION) ], , , , , ,AZ2 KERHOULAS
00246,AIMD NAS NORTH ISLAN,P9A30A2,COMPLY WITH 182 DAY INSPECTION ON [A5-1HC 5 TON AXLE JACK - 10-786-004] IAW: 19-600-135-6-2 WHEN DUE: 26DEC24 NEXT DUE: 03MAY25 POC AZ2 DYER 5-8886 [OMA TASK = 030000J (182 DAY INSPECTION) ], , , , , ,AZ2 KERHOULAS
00246,AIMD NAS NORTH ISLAN,P9A30A6,COMPLY WITH 26 WEEK INSPECTION ON [NRU-10/E NITROGEN CYLINDER - 2790-020] IAW: 19-600-213-6-2 WHEN DUE: 06FEB25 NEXT DUE: 07AUG26 POC AZ2 DYER 5-8886 [OMA TASK = 030000J (26 WEEK INSPECTION) ], , , , , ,AZ2 KERHOULAS
00246,AIMD NAS NORTH ISLAN,P9A30AA,"COMPLY WITH 180 DAY INSPECTION ON NVG IAW 16-35AVS9-3. POC PR2 ALVARADO, HSM-73, 5-4659. [OMA TASK = 080 (AIMD) 180 DAY INSP) ]", , , , , ,AZ2 CHEEK
00246,AIMD NAS NORTH ISLAN,P9A30AB,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AE,PERFORM 360 DAY INSP ON LPU-32. POC PR1 ONG HSC-23 5-7066, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AG,"Perform  Acceptance Inspection on ENGINE,GAS T. Comply with H60CA-MRC-00.", , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A30AH,PERFORM 360 DAY INSP ON LPU-32. POC PR1 IBRGAIMOV HSM-35 5-1464 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AJ,REMOVE AND REPLACE PRESSURE REGULATOR PER MCN: P9A2WG8 IAW: NA 19-35-17. POC HSM-35 ATC GUTIERREZ OR LS2 FANGON X: 5-8890, , , , , ,AZ2 KERHOULAS
00246,AIMD NAS NORTH ISLAN,P9A30AP,PERFORM 360 DAY INSP ON LPU-37A/P 13-16.1-2. POC PR1 CLEMENTS HSC-23 EXT5-7066, , , , , ,AZ1 ENGFRAM
00246,AIMD NAS NORTH ISLAN,P9A30AQ,"PERFORM 180 DAY AND DISCREPANCY INSPECTION DUE TO RIGHT LENS HAVING NO POWER ON NVG SERNO 10315 IAW NA 16-35AVS9-3. LIFS, BATTERY MOUNT IN BAG; LOW PROFILE BATTERY PACK MOUNTONG BRACKET KIT, FORMED LANYARD LOOP, PILE TAPE ATTACHMENT, HOOK TAPE ATTACHMENT,"," HOOK ADHESIVE BACKED ATTACHMENT NOT IN BAG. POC PR1 AQUINO HSC, 5-8209.", , , , ,AZ2 HERRINGTON
00246,AIMD NAS NORTH ISLAN,P9A30AR,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-1-6.5. POCPRC IBRAG HSM-35 5-1465 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AS,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-1-6.5. POC PRC IBRAG HSM-35 5-1465 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AT,"PERFORM 720 DAY INSPECTION ON SRU-42/P SEA BOTTLE IAW NA 13-1-6.5. POC VRM-50 MX CONTROL, 5-6469. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30AU,"PERFORM 720 DAY INSPECTION ON SRU-42/P SEA BOTTLE IAW NA 13-1-6.5. POC VRM-50 MX CONTROL, 5-6469. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30AV,PERFORM DEPRESERVATION INSPECTION IAW NA 15-01-500., , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A30AW,"***DISC*** EXHALATION VENT COVER FOUND BROKEN, PARTS DISPOSED PROPERLY. ALL PARTS ACCOUNTED FOR. [OMA TASK = 030000Q (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30AX,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-1-6.5 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30AY,PERFORM 720 DAY INSPECTION ON SRU-42/P SEA BOTTLE IAW NA 13-1-6.5. POC: VRM-50 MX CONTROL. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30AZ,PERFORM 720 DAY INSP ON SRU-42 IAW NA 13-1-6.5, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30B0,PERFORM 360 DAY INSP ON SRU-37 IAW NA 13-1-6.1. POC PRC IBRGA [OMA TASK = 082 (360 DAY INSP HELO BACK PACK (AIMD) ], , , , , ,HSM-35
00246,AIMD NAS NORTH ISLAN,P9A30B1,"PERFORM 360 DAY INSP ON LPU-32/P LOW PROFILE FLOATION COLLAR IAW NA 13-1-6.1-2. POC VRM-50 MX CONTROL, 5-6469. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30B2,"PERFORM 360 DAY INSP ON LPU-32/P LOW PROFILE FLOATION COLLAR IAW NA 13-1-6.1-2. POC VRM-50 MX CONTROL, 5-6469. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30B3,PERFORM 364 DAY INSP ON MRS-III IAW NA 19-1-270. POC PRC IBRAGIMOV HSM-35 5-1464 [OMA TASK = 030000M (364 DAY INSPECTION) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30B4,"PERFORM 360 DAY INSP ON LPU-32/P LOW PROFILE FLOATION COLLAR IAW NA 13-1-6.1-2. POC VRM-50 MX CONTROL, 5-6469.", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30B5,"PERFORM 360 DAY INSP ON LPU-32/P LOW PROFILE FLOATION COLLAR IAW NA 13-1-6.1-2. POC VRM-50 MX CONTROL, 5-6469. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30B7,PERFORM 360 DAY ON LR-1 IAW NA 13-1-6.1-1. POC PRC IBRAG HSM-35 5-1464 [OMA TASK = 082 (360 DAY INSP HELO BACK PACK (AIMD) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A30BE,"REQUESTING NDI FOR PANEL 7RT2 IAW TAR #99637, STEP 1.4.1.CORRESPONDING STEP IS: NDI IAW IETM I-LEVEL, SSS: 5110: ""SMP0044 NDI ULTRASONIC METHOD"". MAINTENACE CONTROL POC: 5-6469.", , , , , ,012AM2 J CLARKE
00246,AIMD NAS NORTH ISLAN,P9A30BG,IPS DUCT NRFI DUE TO CRACK, , , , , ,075AD2 J TIPTON
00246,AIMD NAS NORTH ISLAN,P9A30BH,PERFORM MAJOR ENGINE INSPECTION TYPE A IAW NA A1-T700-MRC-401C, , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A30BJ,Perform  Transfer Inspection on Equipment. Comply with CNAF 4790.2 SERIES., , , , , ,AZ2 D OBRIEN
00246,AIMD NAS NORTH ISLAN,P9A30BK,IPS DUCT NRFI DUE TO CRACK, , , , , ,075AD2 J TIPTON
00246,AIMD NAS NORTH ISLAN,P9A30BM,"PERFORM 360 DAY INSPECTION ON LPU-34B/P IAW NA 13-1-6.1-2.POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BN,"PERFORM 360 DAY INSPECTION ON LPU-34B/P IAW NA 13-1-6.1-2.POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BP,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BQ,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BR,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BS,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BT,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BU,PERFORM 720 DAY INSPECTION ON LPU-37 IAW 13-1-6.1-2. HSC-21 POC PR1 ALEXIS. SHOP 5-6680. [OMA TASK = 030000Q ((IMA) 720 DAY INSP - LPU-37( )/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30BW,"PERFORM 360 DAY INSPECTION ON ARSD IAW NA 13-1-6.7-2-020.POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30BY,PERFORM 360 DAY INSP ON LPU-32 REPAIR WORN VELCRO IAW NA 13-1-6.1-2. HSC-21. POC PR1 HUANG SHOP 5-6680. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30BZ,"PERFORM 360 DAY INSPECTION ON ARSD IAW NA 13-1-6.7-2-020.POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30C1,"PERFORM P.I.S. INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2..POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30C2,PERFORM 360 DAY INSP ON LPU-32 REPAIR IAW NA 13-1-6.1-2. HSC-21. POC PR1 HUANG SHOP 5-6680. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30C3,PRESET REGULATOR IS LEAKING COMPLY WITH NA 19-25B-17., , , , , ,227AS2 R HERNANDEZ
00246,AIMD NAS NORTH ISLAN,P9A30C5,"PERFORM 360 DAY INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2..POC PR1 IBRAGIMOV, HSM-35, 5-1464. INITIATED BY AZ2 YOO [OMA TASK = 083 (AIMD) 360 DAY (CWU-86/P) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30C6,PERFORM 720 DAY INSPECTION ON SRU-42 IAW 13-1-6.5. POC AME1 TADEO. VRM-30 COMM: 4-57660., , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30C8,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW 13-1-6.4-2. POC AME1 TADEO. VRM-30 COMM: 4-57660. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30C9,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW 13-1-6.4-2. POC AME1 TADEO. VRM-30 COMM: 4-57660. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30CA,"PERFORM 360 DAY INSPECTION ON LPU-37B/P IAW NA 13-1-6.1-2.POC PR1 ONG, HSC-23, 5-7066. INITIATED BY PR2 BOGGS [OMA TASK = 082 ((AIMD) 360 DAY INSP - LPU-37( )/P) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30CB,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW 13-1-6.4-2. POC AME1 TADEO. VRM-30 COMM: 4-57660. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30CD,"PERFORM 360 DAY INSPECTION ON LPU-34B/P IAW NA 13-1-6.1-2.POC PR1 ONG, HSC-23, 5-7066. INITIATED BY PR2 BOGGS [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ]", , , , , ,AZ2 AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30CF,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS. [OMA TASK = 66 (ACC-0798) ], , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30CH,FAILED NDI INSPECTION IAW 04-10-1 AND 01-1A-16; REFER TO MCN: P9A30BA., , , , , ,249AM1 L BLANCO
00246,AIMD NAS NORTH ISLAN,P9A30CJ,PERFORM 360 DAY INSPECTION ON LR-1 IAW NA 13-1-61-1. POC PR1 AWLAT HSM-75 5-9484, , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30CK,PERFORM 360 DAY INSPECTION ON LPU-32 IAW NA 13-1-61-1. POC PR1 AWLAT HSM-75 5-9484, , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30CL,Perform 13 Week Inspection on Equipment. Comply with NA19-600-197-6-2.   Next Inspection Due on 06/03/2025 (25154), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A30CM,Perform 182 Day Inspection on Equipment. Comply with AG-000BO-MRC-010.   Next Inspection Due on 09/03/2025 (25246), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A30CN,Perform 182 Day Inspection on Equipment. Comply with AG-000BO-MRC-010.   Next Inspection Due on 09/03/2025 (25246), , , , , ,AZAN S WALLACH
00246,AIMD NAS NORTH ISLAN,P9A30CP,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 31DEC25.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J AGAGAS
00246,AIMD NAS NORTH ISLAN,P9A30CQ,RAST PROBE CENTER HOUSING INTERNALLY CORRODED., , , , , ,076AE3 R PIERCE
00246,AIMD NAS NORTH ISLAN,P9A30CS,ESATS CALLS OUT BAD A2 CCA, , , , , ,AE2 A BENJAMIN
00246,AIMD NAS NORTH ISLAN,P9A30CT,POWER SUPPLY FAILED VOLTAGE TEST, , , , , ,026AT2 G GASCA
00246,AIMD NAS NORTH ISLAN,P9A30CW,CHASIS WAS NOT READING VOLTAGE CORRECTLY., , , , , ,ATAN O MARTINEZ
00246,AIMD NAS NORTH ISLAN,P9A30CX,"Perform 7 Day Inspection on TEST STATION. Comply with NA 16-600-99-6-2, MRC(s) 1.0, 1.1, 2.0.   Next Inspection Due on 02/04/2025 (25035)", , , , , ,AZ2 D MCNORTON
00246,AIMD NAS NORTH ISLAN,P9A30DJ,***PRI 2*** ASSIST 520 TO PAINT MLG BRAKE BACK PLATE IAW A1-422QA-130-100, , , , , ,AM2 N NIEDBALSKI
00246,AIMD NAS NORTH ISLAN,P9A30DK,PERFORM MAJOR ENGINE INSPECTION TYPE B IAW NA A1-T700A-MRC-200., , , , , ,AZ2 B CHAVEZ
00246,AIMD NAS NORTH ISLAN,P9A30DU,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30DW,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30DX,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30DY,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30DZ,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30E0,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
00246,AIMD NAS NORTH ISLAN,P9A30E1,"PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. POC PR1 PICENO, HSM-41, 7-7016 [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ]", , , , , ,AZ2 FINN
